map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
48,3,24,6,2770,Previous map from this run only,64003,3.115272607061707e-14,3.96474726473742,2580caf725faa01c1bb5558032e76ba82336848f8c2464155cda5e0b9b503f4f,True,True,23,1.0887179374694824,512,"{""full_mul_calls"":24,""full_columns"":512,""fr_mul_calls"":24,""fr_columns"":512,""common"":{""operator_mul_calls"":24,""operator_columns"":512,""scalar_mul_calls"":48,""scalar_columns"":1024}}","{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}",2.5293591876329505e-14,9.04860492426011e-11
49,1,24,6,2777,Previous map from this run only,64001,3.1996520285360207e-14,3.832072117922358,b9394453fde46098f701dcb5506b975091a1afc696df365748dcdcde07b8149e,True,True,35,1.0575830936431885,604,"{""full_mul_calls"":36,""full_columns"":604,""fr_mul_calls"":36,""fr_columns"":604,""common"":{""operator_mul_calls"":36,""operator_columns"":604,""scalar_mul_calls"":72,""scalar_columns"":1208}}","{""full_mul_calls"":37,""full_columns"":628,""fr_mul_calls"":37,""fr_columns"":628,""common"":{""operator_mul_calls"":37,""operator_columns"":628,""scalar_mul_calls"":74,""scalar_columns"":1256}}",2.4809568183969907e-14,9.501102951088497e-11
49,2,24,6,2770,Previous map from this run only,64002,3.3146560350938447e-14,3.844411815901582,5b86c9f71b2f752db746c41658ce7b7447e3e39db5fa815a92cdbd60bdc33fad,True,True,23,1.091284990310669,512,"{""full_mul_calls"":24,""full_columns"":512,""fr_mul_calls"":24,""fr_columns"":512,""common"":{""operator_mul_calls"":24,""operator_columns"":512,""scalar_mul_calls"":48,""scalar_columns"":1024}}","{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}",2.2710891398242433e-14,9.990087574223588e-11
49,3,24,6,2770,Previous map from this run only,64003,2.906088152314396e-14,3.913325703612346,66c20080b8df85dc14cf49c8f4c9f116b1458412d47eea384533167b8465fb3a,True,True,23,0.9169721603393555,514,"{""full_mul_calls"":24,""full_columns"":514,""fr_mul_calls"":24,""fr_columns"":514,""common"":{""operator_mul_calls"":24,""operator_columns"":514,""scalar_mul_calls"":48,""scalar_columns"":1028}}","{""full_mul_calls"":25,""full_columns"":538,""fr_mul_calls"":25,""fr_columns"":538,""common"":{""operator_mul_calls"":25,""operator_columns"":538,""scalar_mul_calls"":50,""scalar_columns"":1076}}",2.634224314765626e-14,9.226563486479843e-11
50,1,24,6,2777,Previous map from this run only,64001,3.35302191348914e-14,3.907324758362444,07f51d86e659be7e1a55860b7ad9429078ba516a4f707a96651fb1cc27820e3a,True,True,35,1.0822491645812988,604,"{""full_mul_calls"":36,""full_columns"":604,""fr_mul_calls"":36,""fr_columns"":604,""common"":{""operator_mul_calls"":36,""operator_columns"":604,""scalar_mul_calls"":72,""scalar_columns"":1208}}","{""full_mul_calls"":37,""full_columns"":628,""fr_mul_calls"":37,""fr_columns"":628,""common"":{""operator_mul_calls"":37,""operator_columns"":628,""scalar_mul_calls"":74,""scalar_columns"":1256}}",2.8227706629149994e-14,6.382015251965954e-11
50,2,24,6,2770,Previous map from this run only,64002,2.892035931378822e-14,3.8271536134915918,a96a6cafc393ecf0623e2f726c4d50b8c7cbc18b7f9f46541dead6e13d1b88ea,True,True,23,1.0988688468933105,514,"{""full_mul_calls"":24,""full_columns"":514,""fr_mul_calls"":24,""fr_columns"":514,""common"":{""operator_mul_calls"":24,""operator_columns"":514,""scalar_mul_calls"":48,""scalar_columns"":1028}}","{""full_mul_calls"":25,""full_columns"":538,""fr_mul_calls"":25,""fr_columns"":538,""common"":{""operator_mul_calls"":25,""operator_columns"":538,""scalar_mul_calls"":50,""scalar_columns"":1076}}",2.1638629866134006e-14,8.599659672731857e-11
50,3,24,6,2770,Previous map from this run only,64003,3.067937577462606e-14,4.081692242836402,3419cab6bf25e177f062ffcd0738729ef6c293c440b6b0b6249630fd763493ea,True,True,23,0.9188671112060547,512,"{""full_mul_calls"":24,""full_columns"":512,""fr_mul_calls"":24,""fr_columns"":512,""common"":{""operator_mul_calls"":24,""operator_columns"":512,""scalar_mul_calls"":48,""scalar_columns"":1024}}","{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}",3.081114704421943e-14,9.160512141267489e-11
51,1,24,6,2777,Previous map from this run only,64001,3.392583570606923e-14,3.8308837262804185,e46cc3aaffc5b800efb36a37e0ccc44c505ee9de1e637190df0b9d555cd2b865,True,True,34,1.192054033279419,587,"{""full_mul_calls"":35,""full_columns"":587,""fr_mul_calls"":35,""fr_columns"":587,""common"":{""operator_mul_calls"":35,""operator_columns"":587,""scalar_mul_calls"":70,""scalar_columns"":1174}}","{""full_mul_calls"":36,""full_columns"":611,""fr_mul_calls"":36,""fr_columns"":611,""common"":{""operator_mul_calls"":36,""operator_columns"":611,""scalar_mul_calls"":72,""scalar_columns"":1222}}",2.2712764367547808e-14,9.928186882146036e-11
51,2,24,6,2770,Previous map from this run only,64002,2.717862492962283e-14,3.8918157453865785,62bbbd9f92459e724f00fe0658b9e10f6990babaf8dcb71222ed18c3fab1e57b,True,True,24,0.929196834564209,518,"{""full_mul_calls"":25,""full_columns"":518,""fr_mul_calls"":25,""fr_columns"":518,""common"":{""operator_mul_calls"":25,""operator_columns"":518,""scalar_mul_calls"":50,""scalar_columns"":1036}}","{""full_mul_calls"":26,""full_columns"":542,""fr_mul_calls"":26,""fr_columns"":542,""common"":{""operator_mul_calls"":26,""operator_columns"":542,""scalar_mul_calls"":52,""scalar_columns"":1084}}",2.8780649879242644e-14,9.6110742609769e-11
51,3,24,6,2770,Previous map from this run only,64003,3.69696058022723e-14,3.859164991632102,33622384cc68a69331ea33c68a65b54bf9097b4daa9d9918c54639deedbecf2b,True,True,23,1.0859379768371582,511,"{""full_mul_calls"":24,""full_columns"":511,""fr_mul_calls"":24,""fr_columns"":511,""common"":{""operator_mul_calls"":24,""operator_columns"":511,""scalar_mul_calls"":48,""scalar_columns"":1022}}","{""full_mul_calls"":25,""full_columns"":535,""fr_mul_calls"":25,""fr_columns"":535,""common"":{""operator_mul_calls"":25,""operator_columns"":535,""scalar_mul_calls"":50,""scalar_columns"":1070}}",2.8357683493089896e-14,9.701216058091395e-11
52,1,24,6,2777,Previous map from this run only,64001,2.7361742782044445e-14,3.9363578410052527,fd137a2d4392b61a55e51d2878b0dab3379751a88b99108f6e34fe4475dd25e1,True,True,35,1.0225059986114502,594,"{""full_mul_calls"":36,""full_columns"":594,""fr_mul_calls"":36,""fr_columns"":594,""common"":{""operator_mul_calls"":36,""operator_columns"":594,""scalar_mul_calls"":72,""scalar_columns"":1188}}","{""full_mul_calls"":37,""full_columns"":618,""fr_mul_calls"":37,""fr_columns"":618,""common"":{""operator_mul_calls"":37,""operator_columns"":618,""scalar_mul_calls"":74,""scalar_columns"":1236}}",2.4518411100412112e-14,9.536328085596235e-11
52,2,24,6,2770,Previous map from this run only,64002,3.277033166153369e-14,3.900729106473254,953f4f4ce80ed911d2f5a119bb84300b71a22654b025557673574542d8614494,True,True,23,1.0795199871063232,508,"{""full_mul_calls"":24,""full_columns"":508,""fr_mul_calls"":24,""fr_columns"":508,""common"":{""operator_mul_calls"":24,""operator_columns"":508,""scalar_mul_calls"":48,""scalar_columns"":1016}}","{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}",2.8670921043802294e-14,9.826247586241965e-11
52,3,24,6,2770,Previous map from this run only,64003,3.352565920981624e-14,3.9142089328084726,ff3efcceaf90576aede70b84f476b598f76fdfdd8b0d0eef5e215a46123b94d5,True,True,23,0.9104599952697754,510,"{""full_mul_calls"":24,""full_columns"":510,""fr_mul_calls"":24,""fr_columns"":510,""common"":{""operator_mul_calls"":24,""operator_columns"":510,""scalar_mul_calls"":48,""scalar_columns"":1020}}","{""full_mul_calls"":25,""full_columns"":534,""fr_mul_calls"":25,""fr_columns"":534,""common"":{""operator_mul_calls"":25,""operator_columns"":534,""scalar_mul_calls"":50,""scalar_columns"":1068}}",2.7851107814373155e-14,9.878166447195613e-11
53,1,24,6,2777,Previous map from this run only,64001,3.07780872557332e-14,3.892962626846422,811d609fa0fee66bc2bfba2ea4ce19b1a49141dafedb26a28ff231f314538cf9,True,True,34,1.0157289505004883,585,"{""full_mul_calls"":35,""full_columns"":585,""fr_mul_calls"":35,""fr_columns"":585,""common"":{""operator_mul_calls"":35,""operator_columns"":585,""scalar_mul_calls"":70,""scalar_columns"":1170}}","{""full_mul_calls"":36,""full_columns"":609,""fr_mul_calls"":36,""fr_columns"":609,""common"":{""operator_mul_calls"":36,""operator_columns"":609,""scalar_mul_calls"":72,""scalar_columns"":1218}}",2.5336397112784723e-14,9.474099173484749e-11
53,2,24,6,2770,Previous map from this run only,64002,3.395979055337812e-14,3.7151644324198685,88f9542ba052e25c1799384b0fb903e2d3950b31949e0e3e1e4769b10bb4547b,True,True,22,1.0346338748931885,492,"{""full_mul_calls"":23,""full_columns"":492,""fr_mul_calls"":23,""fr_columns"":492,""common"":{""operator_mul_calls"":23,""operator_columns"":492,""scalar_mul_calls"":46,""scalar_columns"":984}}","{""full_mul_calls"":24,""full_columns"":516,""fr_mul_calls"":24,""fr_columns"":516,""common"":{""operator_mul_calls"":24,""operator_columns"":516,""scalar_mul_calls"":48,""scalar_columns"":1032}}",2.8398580874809817e-14,9.960542698647363e-11
53,3,24,6,2770,Previous map from this run only,64003,3.260360556319073e-14,3.950989802493048,7903aa2e66992469bbfb2a2684aa34f8633f884f63791a37a21187d01b60a78a,True,True,23,0.9056580066680908,500,"{""full_mul_calls"":24,""full_columns"":500,""fr_mul_calls"":24,""fr_columns"":500,""common"":{""operator_mul_calls"":24,""operator_columns"":500,""scalar_mul_calls"":48,""scalar_columns"":1000}}","{""full_mul_calls"":25,""full_columns"":524,""fr_mul_calls"":25,""fr_columns"":524,""common"":{""operator_mul_calls"":25,""operator_columns"":524,""scalar_mul_calls"":50,""scalar_columns"":1048}}",2.410700372920221e-14,9.960558438788213e-11
54,1,24,6,2777,Previous map from this run only,64001,2.8700192071069656e-14,3.8211604642809123,72ac82819f429c9606d2d40a4bcbd1d6757df1458e0d65f41774506e2ea212a0,True,True,33,1.1675782203674316,576,"{""full_mul_calls"":34,""full_columns"":576,""fr_mul_calls"":34,""fr_columns"":576,""common"":{""operator_mul_calls"":34,""operator_columns"":576,""scalar_mul_calls"":68,""scalar_columns"":1152}}","{""full_mul_calls"":35,""full_columns"":600,""fr_mul_calls"":35,""fr_columns"":600,""common"":{""operator_mul_calls"":35,""operator_columns"":600,""scalar_mul_calls"":70,""scalar_columns"":1200}}",2.5338048472301182e-14,9.757079538495866e-11
54,2,24,6,2770,Previous map from this run only,64002,3.183372790613795e-14,3.9156692587361968,0fbf21b469db9733840e9c074b1400d5f4bf9490569d43616ffcd3c03f2efb0b,True,True,23,0.8942101001739502,498,"{""full_mul_calls"":24,""full_columns"":498,""fr_mul_calls"":24,""fr_columns"":498,""common"":{""operator_mul_calls"":24,""operator_columns"":498,""scalar_mul_calls"":48,""scalar_columns"":996}}","{""full_mul_calls"":25,""full_columns"":522,""fr_mul_calls"":25,""fr_columns"":522,""common"":{""operator_mul_calls"":25,""operator_columns"":522,""scalar_mul_calls"":50,""scalar_columns"":1044}}",2.3631613997475714e-14,9.8637545098324e-11
54,3,24,6,2770,Previous map from this run only,64003,2.768480827995161e-14,3.6949469031990785,82ef04067f3f3ac6d17af56e48c88842abb8ae3ce0bd8d86ad5a8e7c1db5ebc5,True,True,23,1.1127800941467285,500,"{""full_mul_calls"":24,""full_columns"":500,""fr_mul_calls"":24,""fr_columns"":500,""common"":{""operator_mul_calls"":24,""operator_columns"":500,""scalar_mul_calls"":48,""scalar_columns"":1000}}","{""full_mul_calls"":25,""full_columns"":524,""fr_mul_calls"":25,""fr_columns"":524,""common"":{""operator_mul_calls"":25,""operator_columns"":524,""scalar_mul_calls"":50,""scalar_columns"":1048}}",2.724253538455992e-14,8.497978929144759e-11
55,1,24,6,2777,Previous map from this run only,64001,3.070840126790721e-14,3.7849007235587546,8711633b3825dd0601010787cbaf34f6756bb458d5016187572051e01e4b86b7,True,True,33,1.004439115524292,576,"{""full_mul_calls"":34,""full_columns"":576,""fr_mul_calls"":34,""fr_columns"":576,""common"":{""operator_mul_calls"":34,""operator_columns"":576,""scalar_mul_calls"":68,""scalar_columns"":1152}}","{""full_mul_calls"":35,""full_columns"":600,""fr_mul_calls"":35,""fr_columns"":600,""common"":{""operator_mul_calls"":35,""operator_columns"":600,""scalar_mul_calls"":70,""scalar_columns"":1200}}",2.5351710277676687e-14,8.986991865236566e-11
55,2,24,6,2770,Previous map from this run only,64002,2.921833289310363e-14,3.8231365106211874,d891c9a5ca292b96c76975906476b5f43a6cdd18b841daa129f646b54b8dd9c5,True,True,23,1.049109935760498,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.358015165932687e-14,9.867620745174828e-11
55,3,24,6,2770,Previous map from this run only,64003,3.134673843922886e-14,3.9733072026474487,9b87edd594078ba116fb097c65472cc19d6c9db8b40ab8dc4dc125224b3ba18e,True,True,23,0.88692307472229,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.957547842319376e-14,9.462617493271338e-11
56,1,24,6,2777,Previous map from this run only,64001,3.100089444504899e-14,3.7357331318280766,9b7c6b154c405784b69876bef1f2a6505598d5d73e5783ea403c9cfcb76ff925,True,True,33,1.007215976715088,574,"{""full_mul_calls"":34,""full_columns"":574,""fr_mul_calls"":34,""fr_columns"":574,""common"":{""operator_mul_calls"":34,""operator_columns"":574,""scalar_mul_calls"":68,""scalar_columns"":1148}}","{""full_mul_calls"":35,""full_columns"":598,""fr_mul_calls"":35,""fr_columns"":598,""common"":{""operator_mul_calls"":35,""operator_columns"":598,""scalar_mul_calls"":70,""scalar_columns"":1196}}",2.1701841884216447e-14,9.068472131035401e-11
56,2,24,6,2770,Previous map from this run only,64002,2.7227909480813813e-14,4.236250802422438,71c3e504dd7feadd9fb9adc5effe47e820250f693717aa77448b23bb91350bd3,True,True,23,1.0595438480377197,497,"{""full_mul_calls"":24,""full_columns"":497,""fr_mul_calls"":24,""fr_columns"":497,""common"":{""operator_mul_calls"":24,""operator_columns"":497,""scalar_mul_calls"":48,""scalar_columns"":994}}","{""full_mul_calls"":25,""full_columns"":521,""fr_mul_calls"":25,""fr_columns"":521,""common"":{""operator_mul_calls"":25,""operator_columns"":521,""scalar_mul_calls"":50,""scalar_columns"":1042}}",2.925031986109998e-14,9.455898591960716e-11
56,3,24,6,2770,Previous map from this run only,64003,3.44932605614943e-14,3.7919132783265086,47fb38cb1668d8067988db2f1ddb2901c53f46eece2038bd7ac65ba501b8fae9,True,True,23,0.8900179862976074,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.2877472021505352e-14,9.620036318471116e-11
57,1,24,6,2777,Previous map from this run only,64001,3.110136008615658e-14,3.854157217343148,fa4d3b1bd9068c4aa64edb7cee5c469449937d6f5571b3428e5b42e48cfd634c,True,True,33,1.2314848899841309,575,"{""full_mul_calls"":34,""full_columns"":575,""fr_mul_calls"":34,""fr_columns"":575,""common"":{""operator_mul_calls"":34,""operator_columns"":575,""scalar_mul_calls"":68,""scalar_columns"":1150}}","{""full_mul_calls"":35,""full_columns"":599,""fr_mul_calls"":35,""fr_columns"":599,""common"":{""operator_mul_calls"":35,""operator_columns"":599,""scalar_mul_calls"":70,""scalar_columns"":1198}}",2.1238777490970848e-14,8.723566051290852e-11
57,2,24,6,2770,Previous map from this run only,64002,3.521420659416325e-14,3.9403098104664873,bf334047e1bf3f9b5ac5ea156390be514ce9d1e489dd6fbb1efe824440954f65,True,True,23,0.8828201293945312,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.3387868291995713e-14,9.109533429914568e-11
57,3,24,6,2770,Previous map from this run only,64003,2.8282568104617044e-14,4.114515290816269,cb4eab39cb885a7f27f310ff5b3bb101f6d5c7376e783fde087740eeb8cacd0e,True,True,23,1.0505039691925049,497,"{""full_mul_calls"":24,""full_columns"":497,""fr_mul_calls"":24,""fr_columns"":497,""common"":{""operator_mul_calls"":24,""operator_columns"":497,""scalar_mul_calls"":48,""scalar_columns"":994}}","{""full_mul_calls"":25,""full_columns"":521,""fr_mul_calls"":25,""fr_columns"":521,""common"":{""operator_mul_calls"":25,""operator_columns"":521,""scalar_mul_calls"":50,""scalar_columns"":1042}}",2.563485139290747e-14,8.733267524066295e-11
58,1,24,6,2777,Previous map from this run only,64001,2.7534757823260424e-14,3.914715657534443,75a0d68199e28a298ed64926f08d70fb80d59ae32b011ada1418ed3a2f34a04b,True,True,33,0.9929940700531006,577,"{""full_mul_calls"":34,""full_columns"":577,""fr_mul_calls"":34,""fr_columns"":577,""common"":{""operator_mul_calls"":34,""operator_columns"":577,""scalar_mul_calls"":68,""scalar_columns"":1154}}","{""full_mul_calls"":35,""full_columns"":601,""fr_mul_calls"":35,""fr_columns"":601,""common"":{""operator_mul_calls"":35,""operator_columns"":601,""scalar_mul_calls"":70,""scalar_columns"":1202}}",2.2046272435481645e-14,8.877438853452598e-11
58,2,24,6,2770,Previous map from this run only,64002,2.7614539072047842e-14,3.4837323088400876,7aee14644d962aecdcd86b966ec82474d7a15f3eb5fd7c74d34d250217d3b971,True,True,24,1.0784790515899658,502,"{""full_mul_calls"":25,""full_columns"":502,""fr_mul_calls"":25,""fr_columns"":502,""common"":{""operator_mul_calls"":25,""operator_columns"":502,""scalar_mul_calls"":50,""scalar_columns"":1004}}","{""full_mul_calls"":26,""full_columns"":526,""fr_mul_calls"":26,""fr_columns"":526,""common"":{""operator_mul_calls"":26,""operator_columns"":526,""scalar_mul_calls"":52,""scalar_columns"":1052}}",2.6136667104867468e-14,9.452719717030846e-11
58,3,24,6,2770,Previous map from this run only,64003,3.066995249311903e-14,3.7884331269891716,eda9a3f2f19eb4d4021d1a26a84761fbc42a061b195dbe9d952a94d9665fa3f9,True,True,23,0.9099509716033936,495,"{""full_mul_calls"":24,""full_columns"":495,""fr_mul_calls"":24,""fr_columns"":495,""common"":{""operator_mul_calls"":24,""operator_columns"":495,""scalar_mul_calls"":48,""scalar_columns"":990}}","{""full_mul_calls"":25,""full_columns"":519,""fr_mul_calls"":25,""fr_columns"":519,""common"":{""operator_mul_calls"":25,""operator_columns"":519,""scalar_mul_calls"":50,""scalar_columns"":1038}}",3.1040241112162724e-14,9.132630434879026e-11
59,1,24,6,2777,Previous map from this run only,64001,2.7126712512252574e-14,3.858049556970074,1fb551da2cf3a26d204d3064a595f74733b43d6171ffca3c650f0a78efe9416c,True,True,30,1.129446029663086,550,"{""full_mul_calls"":31,""full_columns"":550,""fr_mul_calls"":31,""fr_columns"":550,""common"":{""operator_mul_calls"":31,""operator_columns"":550,""scalar_mul_calls"":62,""scalar_columns"":1100}}","{""full_mul_calls"":32,""full_columns"":574,""fr_mul_calls"":32,""fr_columns"":574,""common"":{""operator_mul_calls"":32,""operator_columns"":574,""scalar_mul_calls"":64,""scalar_columns"":1148}}",1.9662230008871975e-14,9.69090369700456e-11
59,2,24,6,2770,Previous map from this run only,64002,3.21327645679115e-14,3.8221445304049184,655c15311b1877006f4aac62704c1f9006b2613a9c958b549aca119e5074120c,True,True,23,0.8837730884552002,495,"{""full_mul_calls"":24,""full_columns"":495,""fr_mul_calls"":24,""fr_columns"":495,""common"":{""operator_mul_calls"":24,""operator_columns"":495,""scalar_mul_calls"":48,""scalar_columns"":990}}","{""full_mul_calls"":25,""full_columns"":519,""fr_mul_calls"":25,""fr_columns"":519,""common"":{""operator_mul_calls"":25,""operator_columns"":519,""scalar_mul_calls"":50,""scalar_columns"":1038}}",2.9260009013965783e-14,9.795492654228429e-11
59,3,24,6,2770,Previous map from this run only,64003,3.5906694294786274e-14,3.7243469357281684,9ee99e9e9fb3bf513fbb70963e615dc86253199f3f5284a648d4d12b59d62bd5,True,True,23,0.919590950012207,495,"{""full_mul_calls"":24,""full_columns"":495,""fr_mul_calls"":24,""fr_columns"":495,""common"":{""operator_mul_calls"":24,""operator_columns"":495,""scalar_mul_calls"":48,""scalar_columns"":990}}","{""full_mul_calls"":25,""full_columns"":519,""fr_mul_calls"":25,""fr_columns"":519,""common"":{""operator_mul_calls"":25,""operator_columns"":519,""scalar_mul_calls"":50,""scalar_columns"":1038}}",2.1366433182977445e-14,9.701897947773549e-11
60,1,24,6,2777,Previous map from this run only,64001,2.839256874661613e-14,3.761582418429629,edcb178f8bbdba7debd1cd9c943c85a15060f45112fad4f8e6418d14f09bdfdf,True,True,28,0.8970248699188232,519,"{""full_mul_calls"":29,""full_columns"":519,""fr_mul_calls"":29,""fr_columns"":519,""common"":{""operator_mul_calls"":29,""operator_columns"":519,""scalar_mul_calls"":58,""scalar_columns"":1038}}","{""full_mul_calls"":30,""full_columns"":543,""fr_mul_calls"":30,""fr_columns"":543,""common"":{""operator_mul_calls"":30,""operator_columns"":543,""scalar_mul_calls"":60,""scalar_columns"":1086}}",2.2333437569141936e-14,9.934527893437239e-11
60,2,24,6,2770,Previous map from this run only,64002,3.534659397341333e-14,3.8785527574918035,39c16e40ef47cb8a954a0a2dbb3458801c67728eea6871511c137a7b1b0664a2,True,True,23,1.050400972366333,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.498493175964865e-14,8.220643392525314e-11
60,3,24,6,2770,Previous map from this run only,64003,2.6054284967944033e-14,3.995225549477324,da649dc484f4f98b72eaa3897d4bcfdcb45d92901ddb6f4146cfef2bef67b785,True,True,23,0.8737227916717529,495,"{""full_mul_calls"":24,""full_columns"":495,""fr_mul_calls"":24,""fr_columns"":495,""common"":{""operator_mul_calls"":24,""operator_columns"":495,""scalar_mul_calls"":48,""scalar_columns"":990}}","{""full_mul_calls"":25,""full_columns"":519,""fr_mul_calls"":25,""fr_columns"":519,""common"":{""operator_mul_calls"":25,""operator_columns"":519,""scalar_mul_calls"":50,""scalar_columns"":1038}}",2.3453366022642908e-14,9.698474218412688e-11
61,1,24,6,2777,Previous map from this run only,64001,2.684091318421974e-14,3.9095680232137973,e57a67d8e789dfe6f0265851faa410e286ca49e4f9cf9899ee2342a8aefb51d1,True,True,28,0.9019620418548584,520,"{""full_mul_calls"":29,""full_columns"":520,""fr_mul_calls"":29,""fr_columns"":520,""common"":{""operator_mul_calls"":29,""operator_columns"":520,""scalar_mul_calls"":58,""scalar_columns"":1040}}","{""full_mul_calls"":30,""full_columns"":544,""fr_mul_calls"":30,""fr_columns"":544,""common"":{""operator_mul_calls"":30,""operator_columns"":544,""scalar_mul_calls"":60,""scalar_columns"":1088}}",2.1094341489439168e-14,7.64022903530807e-11
61,2,24,6,2770,Previous map from this run only,64002,2.9323356325717156e-14,3.8908326041319414,7f637bd0caa7fe445601209f72192d4af83315278f4a859d9d75892fdeca06da,True,True,23,1.0290260314941406,486,"{""full_mul_calls"":24,""full_columns"":486,""fr_mul_calls"":24,""fr_columns"":486,""common"":{""operator_mul_calls"":24,""operator_columns"":486,""scalar_mul_calls"":48,""scalar_columns"":972}}","{""full_mul_calls"":25,""full_columns"":510,""fr_mul_calls"":25,""fr_columns"":510,""common"":{""operator_mul_calls"":25,""operator_columns"":510,""scalar_mul_calls"":50,""scalar_columns"":1020}}",2.0978916740719036e-14,9.573267237939251e-11
61,3,24,6,2770,Previous map from this run only,64003,2.9129772692481295e-14,3.9688206006938422,55152f48330f5b2fcf7907216bf40a5e4a3b3b8724f5210126e8af53fa820e4d,True,True,23,0.8653631210327148,486,"{""full_mul_calls"":24,""full_columns"":486,""fr_mul_calls"":24,""fr_columns"":486,""common"":{""operator_mul_calls"":24,""operator_columns"":486,""scalar_mul_calls"":48,""scalar_columns"":972}}","{""full_mul_calls"":25,""full_columns"":510,""fr_mul_calls"":25,""fr_columns"":510,""common"":{""operator_mul_calls"":25,""operator_columns"":510,""scalar_mul_calls"":50,""scalar_columns"":1020}}",3.0095371568344785e-14,9.872495061934357e-11
62,1,24,6,2777,Previous map from this run only,64001,2.7907262179012973e-14,3.790100924328269,7c90ec621048e4fb6384cb720bb15bf57e68910c4ca17dd286fbc99410de5caf,True,True,28,1.0717129707336426,520,"{""full_mul_calls"":29,""full_columns"":520,""fr_mul_calls"":29,""fr_columns"":520,""common"":{""operator_mul_calls"":29,""operator_columns"":520,""scalar_mul_calls"":58,""scalar_columns"":1040}}","{""full_mul_calls"":30,""full_columns"":544,""fr_mul_calls"":30,""fr_columns"":544,""common"":{""operator_mul_calls"":30,""operator_columns"":544,""scalar_mul_calls"":60,""scalar_columns"":1088}}",2.6805562792158885e-14,7.932011543540045e-11
62,2,24,6,2770,Previous map from this run only,64002,2.5340684410935757e-14,4.038776279671312,5906cb8b05de2ad39ec566c4a8b7bae3f0a06eaefe00367dd36c315389b7c743,True,True,24,0.8714132308959961,494,"{""full_mul_calls"":25,""full_columns"":494,""fr_mul_calls"":25,""fr_columns"":494,""common"":{""operator_mul_calls"":25,""operator_columns"":494,""scalar_mul_calls"":50,""scalar_columns"":988}}","{""full_mul_calls"":26,""full_columns"":518,""fr_mul_calls"":26,""fr_columns"":518,""common"":{""operator_mul_calls"":26,""operator_columns"":518,""scalar_mul_calls"":52,""scalar_columns"":1036}}",2.672864771312108e-14,9.13077454690264e-11
