pair,left,right,k_index,coordinate_fractional,band_index,left_eigenvalue_ha,right_eigenvalue_ha,left_occupation,right_occupation,group,occupation_classification_matches,raw_difference_ha,raw_difference_ev,raw_difference_mev,raw_difference_uev,global_reference_difference_ha,global_reference_difference_ev,global_reference_difference_mev,global_reference_difference_uev,mg_C_diagnostic_ha
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",19,0.0935401413099737,0.102721262246354,1.0824498270705563e-75,8.355018095209747e-76,empty,True,-0.009181120936380294,-0.24983102797090692,-249.83102797090692,-249831.02797090693,7.524080168519465e-06,0.00020474065161130896,0.20474065161130897,204.74065161130898,6.373585719098712e-06
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",20,0.09354014130997401,0.1027212622463537,1.0824498270702486e-75,8.355018095212597e-76,empty,True,-0.009181120936379683,-0.2498310279708903,-249.8310279708903,-249831.02797089028,7.524080169130087e-06,0.00020474065162792485,0.20474065162792487,204.74065162792485,6.373585719709335e-06
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",21,0.09368651173605327,0.1028746780711267,9.350609212623305e-76,7.166708639096646e-76,empty,True,-0.009188166335073425,-0.25002274303600264,-250.02274303600262,-250022.74303600265,4.786814754020874e-07,1.3025586515962254e-05,0.013025586515962253,13.025586515962253,-6.718129740325429e-07
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",22,0.0936865117360534,0.1028746780711263,9.350609212622241e-76,7.166708639098887e-76,empty,True,-0.009188166335072898,-0.2500227430359883,-250.02274303598833,-250022.74303598833,4.786814759016877e-07,1.3025586529557072e-05,0.013025586529557072,13.025586529557073,-6.71812973505187e-07
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",23,0.24479163479039995,0.253972972583366,2.221870675935859e-141,0.0,empty,True,-0.009181337792966038,-0.2498369289392216,-249.8369289392216,-249836.9289392216,7.307223582775357e-06,0.00019883968329664135,0.19883968329664137,198.83968329664137,6.156729133354605e-06
A_minus_C36,A,C36,1,"[0.0,0.0,0.0]",24,0.24479163479040025,0.25397297258561,2.2218706759351014e-141,0.0,empty,True,-0.00918133779520977,-0.24983692900027668,-249.83692900027668,-249836.9290002767,7.3072213390146246e-06,0.00019883962224080142,0.19883962224080143,198.83962224080142,6.156726889621628e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",1,-3.2990329996765553,-3.289853169577077,1.0,1.0,occupied,True,-0.009179830099478092,-0.24979590250938055,-249.79590250938054,-249795.90250938054,8.814917070498751e-06,0.00023986611313163284,0.23986611313163286,239.86611313163286,7.664422621300043e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",2,-3.299032999612321,-3.289853169487351,1.0,1.0,occupied,True,-0.009179830124969701,-0.24979590320304257,-249.79590320304257,-249795.90320304257,8.814891578889927e-06,0.0002398654194696191,0.23986541946961912,239.86541946961913,7.66439712969122e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",3,-1.6698394183222016,-1.660668305506475,1.0,1.0,occupied,True,-0.009171112815726579,-0.24955869313420231,-249.55869313420231,-249558.6931342023,1.75322008222345e-05,0.0004770754883159287,0.47707548831592866,477.0754883159287,1.6381706372813748e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",4,-1.6698392843971483,-1.660667837996333,1.0,1.0,occupied,True,-0.009171446400815242,-0.24956777044689582,-249.56777044689582,-249567.77044689583,1.7198615733571287e-05,0.00046799817562241414,0.4679981756224142,467.9981756224142,1.6048121284150535e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",5,-1.661747302440199,-1.652578634576065,1.0,1.0,occupied,True,-0.009168667864134061,-0.24949216261206558,-249.49216261206558,-249492.1626120656,1.9977152414751842e-05,0.0005436060104526444,0.5436060104526445,543.6060104526445,1.882665796533109e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",6,-1.6617472310303003,-1.652578307101451,1.0,1.0,occupied,True,-0.00916892392884927,-0.24949913048793512,-249.49913048793513,-249499.13048793512,1.9721087699542394e-05,0.000536638134583113,0.536638134583113,536.638134583113,1.8570593250121642e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",7,-1.6580719649958693,-1.648907956083779,1.0,1.0,occupied,True,-0.009164008912090349,-0.24936538606850264,-249.36538606850263,-249365.38606850264,2.4636104458464203e-05,0.000670382554015604,0.670382554015604,670.382554015604,2.348561000904345e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",8,-1.6580718689108604,-1.648907325718172,1.0,1.0,occupied,True,-0.009164543192688557,-0.2493799245842242,-249.3799245842242,-249379.9245842242,2.410182386025639e-05,0.0006558440382940374,0.6558440382940374,655.8440382940374,2.2951329410835636e-05
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",9,-0.16186113476060232,-0.1526724901708467,1.0,1.0,occupied,True,-0.009188644589755629,-0.25003575700888403,-250.03575700888402,-250035.75700888404,4.267931841273054e-10,1.1613634180440194e-08,1.1613634180440195e-05,0.011613634180440193,-1.1500676562366252e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",10,-0.16186113205372782,-0.1526724870371789,1.0,1.0,occupied,True,-0.009188645016548924,-0.25003576862252125,-250.03576862252126,-250035.76862252125,-1.1102230246251565e-16,-3.021070754225641e-15,-3.021070754225641e-12,-3.021070754225641e-09,-1.1504944495317748e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",11,0.0037121043859559932,0.01289852182654525,1.1123168896561833e-36,8.540197387981218e-37,empty,True,-0.009186417440589257,-0.24997515319269048,-249.97515319269047,-249975.1531926905,2.2275759595513644e-06,6.0615429827613926e-05,0.06061542982761393,60.61542982761393,1.077081510135816e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",12,0.0037121454479717678,0.01289860859427926,1.1122712166202253e-36,8.539456406553022e-37,empty,True,-0.009186463146307493,-0.24997639690864304,-249.97639690864304,-249976.39690864304,2.181870241313444e-06,5.9371713874991894e-05,0.05937171387499189,59.37171387499189,1.0313757918996302e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",13,0.02693991012905654,0.03612597188761058,9.089095586253558e-47,6.980949854030408e-47,empty,True,-0.009186061758554041,-0.24996547459144947,-249.96547459144946,-249965.47459144946,2.583257994764887e-06,7.02940310685657e-05,0.0702940310685657,70.2940310685657,1.4327635453510734e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",14,0.026939963896242296,0.03612605507518674,9.088606904300412e-47,6.980369149886834e-47,empty,True,-0.009186091178944446,-0.2499662751610563,-249.9662751610563,-249966.27516105628,2.5538376043632294e-06,6.949346146183865e-05,0.06949346146183864,69.49346146183865,1.4033431549459463e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",15,0.04715369760336567,0.05633573850640365,1.5128097410396e-55,1.166606509152855e-55,empty,True,-0.00918204090303798,-0.24985606153896264,-249.85606153896265,-249856.06153896265,6.6041135108330096e-06,0.00017970708355557864,0.17970708355557866,179.70708355557866,5.453619061412257e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",16,0.04715374489845958,0.05633580210564071,1.5127381942527751e-55,1.166532316228231e-55,empty,True,-0.009182057207181127,-0.24985650519729924,-249.85650519729924,-249856.50519729924,6.587809367686326e-06,0.00017926342521900447,0.17926342521900449,179.2634252190045,5.437314918265573e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",17,0.09932708162399045,0.108513642629517,3.3202556921120854e-78,2.548875115493201e-78,empty,True,-0.009186561005526547,-0.24997905979365048,-249.9790597936505,-249979.0597936505,2.0840110222519748e-06,5.670882886738019e-05,0.05670882886738019,56.70882886738019,9.335165728451e-07
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",18,0.09932712922874111,0.1085136677721065,3.3200976359298224e-78,2.548811030978059e-78,empty,True,-0.009186538543365388,-0.24997844856710727,-249.97844856710728,-249978.44856710726,2.1064731834385952e-06,5.73200554113488e-05,0.057320055411348804,57.320055411348804,9.55978734003965e-07
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",19,0.1254630868179494,0.1346439629146778,1.4806373317385305e-89,0.0,empty,True,-0.009180876096728408,-0.24982436554457113,-249.82436554457112,-249824.36554457113,7.768919820405618e-06,0.0002114030779471146,0.2114030779471146,211.4030779471146,6.618425370984865e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",20,0.12546311410906583,0.1346439960284307,1.4805969240441155e-89,0.0,empty,True,-0.009180881919364864,-0.2498245239865807,-249.8245239865807,-249824.5239865807,7.763097183921541e-06,0.00021124463593677646,0.21124463593677648,211.24463593677646,6.612602734528544e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",21,0.1473767408326345,0.1565643998708757,4.502665433093433e-99,0.0,empty,True,-0.009187659038241203,-0.2500089387859597,-250.0089387859597,-250008.9387859597,9.85978307610491e-07,2.6829836558547742e-05,0.026829836558547742,26.82983655854774,-1.6451614181026142e-07
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",22,0.14737674642721404,0.1565644464526393,4.502640242644147e-99,0.0,empty,True,-0.009187700025425266,-0.25001005410405636,-250.01005410405637,-250010.05410405635,9.44991123519312e-07,2.571451846110754e-05,0.02571451846110754,25.71451846110754,-2.0550332587368492e-07
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",23,0.17155259743929263,0.1807379133734572,1.4257013430024992e-109,0.0,empty,True,-0.009185315934164578,-0.24994517967591615,-249.94517967591614,-249945.17967591615,3.3290823842624384e-06,9.058894660285655e-05,0.09058894660285656,90.58894660285655,2.1785879348139303e-06
A_minus_C36,A,C36,2,"[0.125,0.0625,-0.1875]",24,0.17155260460469213,0.1807379226864797,1.4256911273194156e-109,0.0,empty,True,-0.009185318081787575,-0.24994523811571498,-249.94523811571497,-249945.23811571498,3.326934761238576e-06,9.053050680324346e-05,0.09053050680324347,90.53050680324347,2.1764403118178233e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",1,-3.299032999676554,-3.28985316957708,1.0,1.0,occupied,True,-0.009179830099474096,-0.2497959025092718,-249.7959025092718,-249795.9025092718,8.814917074495554e-06,0.00023986611324039139,0.2398661132403914,239.8661132403914,7.664422625296846e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",2,-3.2990329996123213,-3.289853169487341,1.0,1.0,occupied,True,-0.00917983012498036,-0.2497959032033326,-249.79590320333259,-249795.9032033326,8.814891568231786e-06,0.00023986541917959633,0.23986541917959633,239.86541917959633,7.664397119033078e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",3,-1.669839418322202,-1.660668305506474,1.0,1.0,occupied,True,-0.009171112815728133,-0.2495586931342446,-249.5586931342446,-249558.69313424462,1.7532200820680188e-05,0.0004770754882736337,0.47707548827363366,477.0754882736337,1.6381706371259436e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",4,-1.6698392843971481,-1.660667837996332,1.0,1.0,occupied,True,-0.00917144640081613,-0.24956777044692,-249.56777044692,-249567.77044691998,1.719861573268311e-05,0.0004679981755982456,0.4679981755982456,467.9981755982456,1.6048121283262357e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",5,-1.6617473024401965,-1.652578634576065,1.0,1.0,occupied,True,-0.009168667864131619,-0.24949216261199914,-249.49216261199913,-249492.16261199914,1.9977152417194333e-05,0.0005436060105191079,0.543606010519108,543.6060105191079,1.882665796777358e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",6,-1.6617472310303003,-1.652578307101453,1.0,1.0,occupied,True,-0.009168923928847272,-0.24949913048788075,-249.49913048788076,-249499.13048788076,1.9721087701540796e-05,0.0005366381346374922,0.5366381346374923,536.6381346374923,1.8570593252120043e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",7,-1.6580719649958695,-1.648907956083784,1.0,1.0,occupied,True,-0.009164008912085464,-0.2493653860683697,-249.3653860683697,-249365.3860683697,2.4636104463349184e-05,0.0006703825541485312,0.6703825541485311,670.3825541485311,2.3485610013928432e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",8,-1.6580718689108607,-1.648907325718169,1.0,1.0,occupied,True,-0.009164543192691665,-0.2493799245843088,-249.3799245843088,-249379.92458430878,2.4101823857147764e-05,0.0006558440382094474,0.6558440382094474,655.8440382094474,2.295132940772701e-05
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",9,-0.16186113476060196,-0.1526724901708453,1.0,1.0,occupied,True,-0.009188644589756656,-0.250035757008912,-250.03575700891201,-250035.757008912,4.267921571710076e-10,1.1613606235535718e-08,1.1613606235535719e-05,0.011613606235535718,-1.1500676572635815e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",10,-0.16186113205372762,-0.1526724870371788,1.0,1.0,occupied,True,-0.009188645016548813,-0.25003576862251825,-250.03576862251825,-250035.76862251826,0.0,0.0,0.0,0.0,-1.1504944494207525e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",11,0.003712104385955874,0.01289852182654522,1.1123168896563256e-36,8.540197387981583e-37,empty,True,-0.009186417440589347,-0.24997515319269292,-249.97515319269291,-249975.15319269293,2.2275759594680977e-06,6.0615429825348126e-05,0.06061542982534813,60.61542982534812,1.0770815100456105e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",12,0.003712145447971891,0.01289860859427902,1.1122712166200988e-36,8.539456406555085e-37,empty,True,-0.00918646314630713,-0.24997639690863319,-249.97639690863318,-249976.39690863318,2.1818702416742664e-06,5.9371713884810374e-05,0.05937171388481037,59.371713884810376,1.0313757922621875e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",13,0.0269399101290568,0.03612597188761041,9.089095586251232e-47,6.980949854031599e-47,empty,True,-0.009186061758553608,-0.24996547459143767,-249.96547459143767,-249965.47459143767,2.5832579952089763e-06,7.029403108064999e-05,0.07029403108065,70.29403108064999,1.4327635457847543e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",14,0.026939963896242047,0.03612605507518651,9.088606904302737e-47,6.980369149888321e-47,empty,True,-0.00918609117894446,-0.24996627516105668,-249.96627516105667,-249966.2751610567,2.553837604335474e-06,6.949346146108338e-05,0.06949346146108339,69.49346146108338,1.4033431549320685e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",15,0.047153697603365755,0.05633573850640305,1.5128097410394711e-55,1.166606509153534e-55,empty,True,-0.009182040903037293,-0.24985606153894396,-249.85606153894398,-249856.06153894396,6.604113511526899e-06,0.00017970708357446035,0.17970708357446036,179.70708357446034,5.4536190620992075e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",16,0.04715374489845976,0.05633580210563989,1.5127381942524741e-55,1.166532316229209e-55,empty,True,-0.009182057207180128,-0.24985650519727204,-249.85650519727204,-249856.50519727202,6.587809368685527e-06,0.00017926342524619411,0.17926342524619412,179.26342524619412,5.437314919264774e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",17,0.0993270816239906,0.1085136426295175,3.3202556921115192e-78,2.548875115492042e-78,empty,True,-0.009186561005526894,-0.24997905979365992,-249.97905979365993,-249979.05979365992,2.084011021918908e-06,5.6708828858316976e-05,0.056708828858316976,56.70882885831698,9.335165724981553e-07
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",18,0.0993271292287407,0.1085136677721064,3.3200976359312376e-78,2.548811030978349e-78,empty,True,-0.009186538543365708,-0.24997844856711596,-249.97844856711595,-249978.44856711596,2.1064731831055283e-06,5.732005540228559e-05,0.05732005540228559,57.32005540228559,9.559787336847758e-07
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",19,0.1254630868179488,0.1346439629146757,1.4806373317394142e-89,0.0,empty,True,-0.009180876096726909,-0.24982436554453033,-249.82436554453034,-249824.36554453033,7.768919821904419e-06,0.00021140307798789905,0.21140307798789906,211.40307798789905,6.618425372483666e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",20,0.1254631141090662,0.1346439960284314,1.4805969240436106e-89,0.0,empty,True,-0.009180881919365225,-0.24982452398659052,-249.82452398659052,-249824.52398659053,7.763097183643985e-06,0.00021124463592922378,0.2112446359292238,211.2446359292238,6.612602734167722e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",21,0.1473767408326341,0.156564399870877,4.502665433095225e-99,0.0,empty,True,-0.009187659038242896,-0.2500089387860058,-250.00893878600579,-250008.93878600578,9.859783058896454e-07,2.6829836511721145e-05,0.026829836511721144,26.829836511721144,-1.6451614350335153e-07
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",22,0.14737674642721338,0.1565644464526399,4.50264024264709e-99,0.0,empty,True,-0.009187700025426515,-0.2500100541040904,-250.0100541040904,-250010.05410409038,9.449911222425555e-07,2.5714518426365227e-05,0.025714518426365227,25.714518426365228,-2.0550332712268582e-07
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",23,0.171552597439293,0.1807379133734585,1.425701343001932e-109,0.0,empty,True,-0.009185315934165494,-0.24994517967594104,-249.94517967594103,-249945.17967594104,3.329082383318749e-06,9.058894657717745e-05,0.09058894657717745,90.58894657717745,2.1785879338979963e-06
A_minus_C36,A,C36,3,"[-0.125,-0.0625,0.1875]",24,0.1715526046046924,0.1807379226864796,1.4256911273190105e-109,0.0,empty,True,-0.009185318081787186,-0.2499452381157044,-249.9452381157044,-249945.23811570441,3.3269347615716427e-06,9.053050681230667e-05,0.09053050681230668,90.53050681230668,2.1764403122064013e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",1,-3.2992105571926644,-3.290026709683869,1.0,1.0,occupied,True,-0.009183847508795306,-0.24990522178601948,-249.9052217860195,-249905.22178601948,1.1565433735150066e-06,3.1471148446946715e-05,0.03147114844694672,31.471148446946717,3.647013304085983e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",2,-3.2992105571926604,-3.290026709683865,1.0,1.0,occupied,True,-0.009183847508795306,-0.24990522178601948,-249.9052217860195,-249905.22178601948,1.1565433735150066e-06,3.1471148446946715e-05,0.03147114844694672,31.471148446946717,3.647013304085983e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",3,-1.6706679272849974,-1.661484050124307,1.0,1.0,occupied,True,-0.009183877160690246,-0.2499060286551856,-249.9060286551856,-249906.0286551856,1.1268914785755868e-06,3.066427928082492e-05,0.030664279280824915,30.664279280824918,3.6173614091465633e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",4,-1.670667927284992,-1.661484050124304,1.0,1.0,occupied,True,-0.009183877160688025,-0.24990602865512518,-249.90602865512517,-249906.02865512518,1.1268914807960329e-06,3.066427934124633e-05,0.030664279341246332,30.66427934124633,3.6173614113670094e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",5,-1.6619559041741516,-1.652772022458752,1.0,1.0,occupied,True,-0.009183881715399522,-0.24990615259513896,-249.90615259513896,-249906.15259513896,1.1223367692991815e-06,3.05403393274665e-05,0.030540339327466498,30.540339327466498,3.612806699870158e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",6,-1.6619559041741514,-1.652772022458749,1.0,1.0,occupied,True,-0.009183881715402409,-0.2499061525952175,-249.90615259521752,-249906.1525952175,1.1223367664126016e-06,3.054033924891866e-05,0.03054033924891866,30.54033924891866,3.612806696983578e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",7,-1.6617685925217993,-1.652584719435195,1.0,1.0,occupied,True,-0.009183873086604288,-0.249905917793659,-249.905917793659,-249905.917793659,1.1309655645330707e-06,3.077514080741334e-05,0.03077514080741334,30.77514080741334,3.6214354951040473e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",8,-1.6617685925217982,-1.652584719435191,1.0,1.0,occupied,True,-0.009183873086607175,-0.24990591779373755,-249.90591779373756,-249905.91779373755,1.1309655616464909e-06,3.07751407288655e-05,0.0307751407288655,30.775140728865498,3.6214354922174674e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",9,-0.16839752452530163,-0.1592125117318751,1.0,1.0,occupied,True,-0.009185012793426539,-0.24993693079620646,-249.93693079620647,-249936.93079620646,-8.74125760663702e-09,-2.3786173700981943e-07,-0.00023786173700981943,-0.2378617370098194,2.4817286728533172e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",10,-0.16839752452530118,-0.1592125117318731,1.0,1.0,occupied,True,-0.009185012793428093,-0.24993693079624874,-249.93693079624873,-249936.93079624872,-8.741259160949255e-09,-2.3786177930480998e-07,-0.00023786177930481,-0.23786177930480998,2.481728671299005e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",11,0.05133330181712238,0.06051854170658223,2.31528930536997e-57,1.786990194143389e-57,empty,True,-0.00918523988945985,-0.24994311039408382,-249.94311039408382,-249943.1103940838,-2.3583729091836148e-07,-6.4174596143853214e-06,-0.006417459614385322,-6.417459614385321,2.2546326395415928e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",12,0.05133330181712245,0.06051854170660355,2.3152893053697726e-57,1.786990194105297e-57,empty,True,-0.009185239889481098,-0.249943110394662,-249.943110394662,-249943.11039466198,-2.358373121791324e-07,-6.41746019292037e-06,-0.0064174601929203705,-6.4174601929203705,2.2546326182946996e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",13,0.05164559894715573,0.06083081476879809,1.6942455180113913e-57,1.307686684657375e-57,empty,True,-0.009185215821642362,-0.24994245547540603,-249.94245547540604,-249942.45547540602,-2.1176947342937957e-07,-5.762540936594858e-06,-0.005762540936594858,-5.762540936594858,2.2787004570305747e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",14,0.051645598947156854,0.06083081476880585,1.6942455180095134e-57,1.307686684647266e-57,empty,True,-0.009185215821648995,-0.24994245547558655,-249.94245547558654,-249942.45547558655,-2.1176948006296215e-07,-5.7625411171038355e-06,-0.005762541117103836,-5.762541117103836,2.278700450396992e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",15,0.05182332017891983,0.06100852929600227,1.4183812943734182e-57,1.094770945739041e-57,empty,True,-0.00918520911708244,-0.2499422730350364,-249.9422730350364,-249942.2730350364,-2.0506491352212386e-07,-5.580100567349205e-06,-0.005580100567349204,-5.580100567349205,2.285405016951708e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",16,0.051823320178920176,0.0610085292960071,1.4183812943729346e-57,1.094770945733752e-57,empty,True,-0.009185209117086923,-0.2499422730351584,-249.9422730351584,-249942.2730351584,-2.0506491799077153e-07,-5.580100688947302e-06,-0.005580100688947302,-5.580100688947303,2.2854050124691827e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",17,0.05640445887870069,0.06558844253609487,1.4528799718635568e-59,1.122773659200118e-59,empty,True,-0.00918398365739418,-0.2499089265781303,-249.9089265781303,-249908.9265781303,1.0203947747311481e-06,2.7766356338590045e-05,0.027766356338590047,27.766356338590047,3.510864705211919e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",18,0.05640445887870122,0.06558844253610262,1.4528799718627724e-59,1.122773659191406e-59,empty,True,-0.009183983657401397,-0.24990892657832664,-249.90892657832663,-249908.92657832665,1.020394767542454e-06,2.7766356142975714e-05,0.027766356142975714,27.766356142975713,3.5108646979954694e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",19,0.0935401413099737,0.1027253652005468,1.0824498270705563e-75,8.354714762732516e-76,empty,True,-0.009185223890573094,-0.24994267504219678,-249.94267504219678,-249942.6750421968,-2.1983840414740996e-07,-5.982107726955244e-06,-0.005982107726955244,-5.982107726955244,2.2706315262986665e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",20,0.09354014130997401,0.1027253652005517,1.0824498270702486e-75,8.354714762691913e-76,empty,True,-0.009185223890577687,-0.24994267504232176,-249.94267504232175,-249942.67504232176,-2.1983840869932436e-07,-5.9821078508191446e-06,-0.005982107850819145,-5.982107850819145,2.2706315217051187e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",21,0.09368651173605327,0.102871796870165,9.350609212623305e-76,7.216675228215907e-76,empty,True,-0.009185285134111723,-0.24994434156378148,-249.94434156378148,-249944.3415637815,-2.810819427767619e-07,-7.648629311669198e-06,-0.007648629311669198,-7.648629311669198,2.2093879876693145e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",22,0.0936865117360534,0.1028717968701708,9.350609212622241e-76,7.21667522817386e-76,empty,True,-0.009185285134117399,-0.24994434156393594,-249.94434156393595,-249944.34156393594,-2.810819484944105e-07,-7.64862946725434e-06,-0.007648629467254342,-7.648629467254342,2.2093879819932993e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",23,0.24479163479039995,0.2539770697253799,2.221870675935859e-141,0.0,empty,True,-0.009185434934979975,-0.24994841785306746,-249.94841785306747,-249948.41785306745,-4.308828110977103e-07,-1.1724918599533863e-05,-0.011724918599533864,-11.724918599533863,2.059587119417755e-06
A_minus_G40,A,G40,1,"[0.0,0.0,0.0]",24,0.24479163479040025,0.2539770793794403,2.2218706759351014e-141,0.0,empty,True,-0.009185444589040054,-0.24994868055342512,-249.9486805534251,-249948.6805534251,-4.4053687109357753e-07,-1.198761895492328e-05,-0.011987618954923281,-11.987618954923281,2.049933059338621e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",1,-3.2990329996765553,-3.289849151959801,1.0,1.0,occupied,True,-0.00918384771675429,-0.2499052274448717,-249.9052274448717,-249905.2274448717,1.1563354145316396e-06,3.1465489594726995e-05,0.031465489594726996,31.465489594726996,3.646805345102616e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",2,-3.299032999612321,-3.289849151895668,1.0,1.0,occupied,True,-0.009183847716653037,-0.2499052274421165,-249.90522744211648,-249905.22744211648,1.1563355157839794e-06,3.146549234994352e-05,0.03146549234994352,31.465492349943524,3.646805446354956e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",3,-1.6698394183222016,-1.660655539645817,1.0,1.0,occupied,True,-0.009183878676384705,-0.24990606989933295,-249.90606989933295,-249906.06989933294,1.1253757841167555e-06,3.0623035133474764e-05,0.030623035133474766,30.623035133474765,3.615845714687732e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",4,-1.6698392843971483,-1.660655406012684,1.0,1.0,occupied,True,-0.009183878384464439,-0.24990606195577783,-249.90606195577783,-249906.06195577784,1.1256677043824936e-06,3.063097868857879e-05,0.030630978688578794,30.630978688578793,3.61613763495347e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",5,-1.661747302440199,-1.652563421914582,1.0,1.0,occupied,True,-0.009183880525617028,-0.24990612021950795,-249.90612021950795,-249906.12021950795,1.1235265517939297e-06,3.05727149584798e-05,0.0305727149584798,30.5727149584798,3.6139964823649062e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",6,-1.6617472310303003,-1.652563350689304,1.0,1.0,occupied,True,-0.009183880340996264,-0.24990611519572103,-249.90611519572104,-249906.11519572104,1.1237111725570514e-06,3.0577738745374134e-05,0.030577738745374134,30.57773874537413,3.614181103128028e-06
A_minus_G40,A,G40,2,"[0.125,0.0625,-0.1875]",7,-1.6580719649958693,-1.648888092242373,1.0,1.0,occupied,True,-0.009183872753496303,-0.24990590872932894,-249.90590872932893,-249905.90872932895,1.1312986725187102e-06,3.0784205137472197e-05,0.030784205137472195,30.784205137472195,3.6217686030896867e-06
