kpoint_index,k_fractional,band,occupation,dftk_ha,qe_ha,delta_ha,dftk_global_reference_ha,qe_global_reference_ha,global_reference_delta_ha,independent_C_residual_ha
8,"[0, 0.25, -0.25]",5,0.0,0.26067789398875596,0.3100811535414741,-0.049403259552718126,0.08638420896670668,0.08638423066651699,-2.169981030974988e-08,-5.268972822491946e-07
8,"[0, 0.25, -0.25]",6,0.0,0.3481817769885425,0.3975850409605316,-0.049403263971989075,0.17388809196649324,0.1738881180855745,-2.611908125893514e-08,-5.313165531983799e-07
8,"[0, 0.25, -0.25]",7,0.0,0.359371059151683,0.4087743012998699,-0.04940324214818692,0.1850773741296337,0.18507737842491281,-4.295279104615801e-09,-5.094927510440606e-07
8,"[0, 0.25, -0.25]",8,0.0,0.39502643977587204,0.4444297018487656,-0.04940326207289358,0.22073275475382276,0.22073277897380852,-2.421998576696005e-08,-5.294174577064048e-07
9,"[0, -0.5, 0]",1,2.0,-0.17983044328171752,-0.1304272049242295,-0.04940323835748803,-0.3541241283037668,-0.35412412779918656,-5.045802664582766e-10,-5.057020521503919e-07
9,"[0, -0.5, 0]",2,2.0,-0.08329243350470449,-0.03388917347446663,-0.04940326003023786,-0.2575861185267538,-0.25758609634942375,-2.2177330027961517e-08,-5.273748019812841e-07
9,"[0, -0.5, 0]",3,2.0,0.1301892754502819,0.1795925021594377,-0.04940322670915581,-0.044104409571767395,-0.0441044207155194,1.1143752004505458e-08,-4.940537199349393e-07
9,"[0, -0.5, 0]",4,2.0,0.1301892754502878,0.179592513791839,-0.04940323834155119,-0.04410440957176148,-0.04410440908311811,-4.886433757622655e-10,-5.05686115315207e-07
9,"[0, -0.5, 0]",5,0.0,0.2260710288199948,0.2754742846694982,-0.04940325584950339,0.05177734379794552,0.051777361794541094,-1.799659557488731e-08,-5.231940675143321e-07
9,"[0, -0.5, 0]",6,0.0,0.29497071315437556,0.3443739761975475,-0.04940326304317194,0.12067702813232628,0.1206770533225904,-2.5190264124619333e-08,-5.303877360640641e-07
9,"[0, -0.5, 0]",7,0.0,0.2949707131543808,0.3443739785244698,-0.049403265370089045,0.1206770281323315,0.12067705564951273,-2.7517181228065013e-08,-5.327146531675098e-07
9,"[0, -0.5, 0]",8,0.0,0.44974037920078525,0.4991436362662556,-0.04940325706547033,0.27544669417873596,0.27544671339129845,-1.921256248538228e-08,-5.244100344525826e-07
10,"[0, -0.5, 0.25]",1,2.0,-0.1657779911148666,-0.1163747501780042,-0.04940324093686241,-0.3400716761369159,-0.34007167305296127,-3.0839546472094526e-09,-5.082814265311431e-07
10,"[0, -0.5, 0.25]",2,2.0,-0.061054425287785735,-0.01165117462672927,-0.04940325066105647,-0.23534811030983502,-0.23534809750168637,-1.2808148652787565e-08,-5.180056205922323e-07
10,"[0, -0.5, 0.25]",3,2.0,0.043040991091804946,0.09244424209921168,-0.04940325100740673,-0.13125269393024433,-0.13125268077574542,-1.3154498906819967e-08,-5.183519708532036e-07
10,"[0, -0.5, 0.25]",4,2.0,0.0929272543318444,0.1423304900318699,-0.0494032357000255,-0.08136643069020488,-0.0813664328430872,2.1528823168637246e-09,-5.03044589622581e-07
10,"[0, -0.5, 0.25]",5,0.0,0.22607393356494018,0.2754771935135064,-0.04940325994856623,0.0517802485428909,0.051780270638549314,-2.209565841404526e-08,-5.2729313035349e-07
10,"[0, -0.5, 0.25]",6,0.0,0.33422393772466513,0.3836271966670924,-0.04940325894242725,0.15993025270261585,0.15993027379213529,-2.108951943635695e-08,-5.262869913758017e-07
10,"[0, -0.5, 0.25]",7,0.0,0.3816702257568445,0.4310734801926136,-0.049403254435769095,0.20737654073479522,0.2073765573176565,-1.658286127859121e-08,-5.21780333218036e-07
10,"[0, -0.5, 0.25]",8,0.0,0.3897170021744464,0.4391202578018772,-0.04940325562743081,0.2154233171523971,0.2154233349269201,-1.7774522992342057e-08,-5.229719949317868e-07
11,"[0, -0.5, -0.5]",1,2.0,-0.1134712720970518,-0.064068038447739,-0.04940323364931279,-0.2877649571191011,-0.28776496132269613,4.2035950276186895e-09,-5.009938769118261e-07
11,"[0, -0.5, -0.5]",2,2.0,-0.11347127209704529,-0.0640680199221054,-0.04940325217493989,-0.28776495711909456,-0.2877649427970625,-1.4322032060309908e-08,-5.195195040136324e-07
11,"[0, -0.5, -0.5]",3,2.0,0.06905643280035025,0.1184596714411099,-0.049403238640759656,-0.10523725222169904,-0.1052372514338472,-7.878518393233946e-10,-5.059853237787681e-07
11,"[0, -0.5, -0.5]",4,2.0,0.06905643280035384,0.1184596835640273,-0.049403250763673454,-0.10523725222169544,-0.1052372393109298,-1.2910765637141886e-08,-5.181082375765866e-07
11,"[0, -0.5, -0.5]",5,0.0,0.19586712452537203,0.2452703849096862,-0.04940326038431417,0.021573439503322744,0.021573462034729096,-2.253140635177786e-08,-5.277288782912226e-07
11,"[0, -0.5, -0.5]",6,0.0,0.19586712452537475,0.2452703940565807,-0.04940326953120594,0.021573439503325464,0.021573471181623588,-3.167829812356082e-08,-5.368757700630056e-07
11,"[0, -0.5, -0.5]",7,0.0,0.5404743636457005,0.5898776224066937,-0.049403258760993274,0.36618067862365117,0.3661806995317366,-2.0908085429649503e-08,-5.261055573968498e-07
