map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
34,2,24,6,2770,Previous map from this run only,63002,3.651064421511901e-14,4.2518336522419995,07b9e991815c18746a6cca4bf0bae50a5a6afabc9e8320b219362f553beea900,True,True,26,0.9992690086364746,574,"{""full_mul_calls"":27,""full_columns"":574,""fr_mul_calls"":27,""fr_columns"":574,""common"":{""operator_mul_calls"":27,""operator_columns"":574,""scalar_mul_calls"":54,""scalar_columns"":1148}}","{""full_mul_calls"":28,""full_columns"":598,""fr_mul_calls"":28,""fr_columns"":598,""common"":{""operator_mul_calls"":28,""operator_columns"":598,""scalar_mul_calls"":56,""scalar_columns"":1196}}",2.969095977700271e-14,8.186491920707416e-11
34,3,24,6,2770,Previous map from this run only,63003,3.830049673949679e-14,3.9781731649284957,0049ca68cc00a06e4dcd1ecc01cbcb7fc11bd285b8eaf99dd000005ac4a4e6a3,True,True,26,1.1553919315338135,574,"{""full_mul_calls"":27,""full_columns"":574,""fr_mul_calls"":27,""fr_columns"":574,""common"":{""operator_mul_calls"":27,""operator_columns"":574,""scalar_mul_calls"":54,""scalar_columns"":1148}}","{""full_mul_calls"":28,""full_columns"":598,""fr_mul_calls"":28,""fr_columns"":598,""common"":{""operator_mul_calls"":28,""operator_columns"":598,""scalar_mul_calls"":56,""scalar_columns"":1196}}",3.3443965766212664e-14,8.117866901293454e-11
35,1,24,6,2777,Previous map from this run only,63001,3.310658492519827e-14,3.8757114646569852,166ff017f49ad38ac894c3afa91196b3b8ad7ab3c95b7028df2cd3ef43b51e31,True,True,37,1.2506029605865479,646,"{""full_mul_calls"":38,""full_columns"":646,""fr_mul_calls"":38,""fr_columns"":646,""common"":{""operator_mul_calls"":38,""operator_columns"":646,""scalar_mul_calls"":76,""scalar_columns"":1292}}","{""full_mul_calls"":39,""full_columns"":670,""fr_mul_calls"":39,""fr_columns"":670,""common"":{""operator_mul_calls"":39,""operator_columns"":670,""scalar_mul_calls"":78,""scalar_columns"":1340}}",2.768565749156144e-14,9.267619161301374e-11
35,2,24,6,2770,Previous map from this run only,63002,3.4248454839134386e-14,3.748518624100411,b1e91e07d9e482213f8b3b7d0830f7197234e84a9317a320b2512f289cacd866,True,True,26,0.9820280075073242,564,"{""full_mul_calls"":27,""full_columns"":564,""fr_mul_calls"":27,""fr_columns"":564,""common"":{""operator_mul_calls"":27,""operator_columns"":564,""scalar_mul_calls"":54,""scalar_columns"":1128}}","{""full_mul_calls"":28,""full_columns"":588,""fr_mul_calls"":28,""fr_columns"":588,""common"":{""operator_mul_calls"":28,""operator_columns"":588,""scalar_mul_calls"":56,""scalar_columns"":1176}}",2.5432185854757643e-14,9.713792291216241e-11
35,3,24,6,2770,Previous map from this run only,63003,3.835781125673911e-14,3.7356478036791225,8497b7111a06fcf9a3b8b3c27a29f8263eae1b2d6d6a349fd2ad3b3a6a231038,True,True,25,1.124603033065796,557,"{""full_mul_calls"":26,""full_columns"":557,""fr_mul_calls"":26,""fr_columns"":557,""common"":{""operator_mul_calls"":26,""operator_columns"":557,""scalar_mul_calls"":52,""scalar_columns"":1114}}","{""full_mul_calls"":27,""full_columns"":581,""fr_mul_calls"":27,""fr_columns"":581,""common"":{""operator_mul_calls"":27,""operator_columns"":581,""scalar_mul_calls"":54,""scalar_columns"":1162}}",3.101944444551913e-14,9.337051939485096e-11
36,1,24,6,2777,Previous map from this run only,63001,3.26788557086152e-14,3.7819776180966698,4891b7b200d134d4b24e90190c7ee6f84c05ead7d226807bdddcbd6eb19eb582,True,True,36,1.0775721073150635,638,"{""full_mul_calls"":37,""full_columns"":638,""fr_mul_calls"":37,""fr_columns"":638,""common"":{""operator_mul_calls"":37,""operator_columns"":638,""scalar_mul_calls"":74,""scalar_columns"":1276}}","{""full_mul_calls"":38,""full_columns"":662,""fr_mul_calls"":38,""fr_columns"":662,""common"":{""operator_mul_calls"":38,""operator_columns"":662,""scalar_mul_calls"":76,""scalar_columns"":1324}}",2.5854812786129957e-14,9.175827231240404e-11
36,2,24,6,2770,Previous map from this run only,63002,3.5999814495881676e-14,3.652244881825722,7a870e4e0fcfd0757800442336a28e9f2be02b48a1de07a0f814032c1b9a01a4,True,True,26,1.1335630416870117,562,"{""full_mul_calls"":27,""full_columns"":562,""fr_mul_calls"":27,""fr_columns"":562,""common"":{""operator_mul_calls"":27,""operator_columns"":562,""scalar_mul_calls"":54,""scalar_columns"":1124}}","{""full_mul_calls"":28,""full_columns"":586,""fr_mul_calls"":28,""fr_columns"":586,""common"":{""operator_mul_calls"":28,""operator_columns"":586,""scalar_mul_calls"":56,""scalar_columns"":1172}}",2.76846717453694e-14,9.303859206962241e-11
36,3,24,6,2770,Previous map from this run only,63003,3.807524927799836e-14,4.024415013789104,f29a03616a46809222d4fe9db18ba60646721ee72bb2313d9254d1932aa8d8ab,True,True,25,0.9609050750732422,553,"{""full_mul_calls"":26,""full_columns"":553,""fr_mul_calls"":26,""fr_columns"":553,""common"":{""operator_mul_calls"":26,""operator_columns"":553,""scalar_mul_calls"":52,""scalar_columns"":1106}}","{""full_mul_calls"":27,""full_columns"":577,""fr_mul_calls"":27,""fr_columns"":577,""common"":{""operator_mul_calls"":27,""operator_columns"":577,""scalar_mul_calls"":54,""scalar_columns"":1154}}",2.7051348838320338e-14,9.515238147308382e-11
37,1,24,6,2777,Previous map from this run only,63001,3.0767953510692256e-14,3.769017606293864,f74dc06ade8104e763bc0d54c85f557b5c43e1f8fadb8f9de0283703fab5ad78,True,True,38,1.0912330150604248,649,"{""full_mul_calls"":39,""full_columns"":649,""fr_mul_calls"":39,""fr_columns"":649,""common"":{""operator_mul_calls"":39,""operator_columns"":649,""scalar_mul_calls"":78,""scalar_columns"":1298}}","{""full_mul_calls"":40,""full_columns"":673,""fr_mul_calls"":40,""fr_columns"":673,""common"":{""operator_mul_calls"":40,""operator_columns"":673,""scalar_mul_calls"":80,""scalar_columns"":1346}}",2.906069082650605e-14,9.917860529180531e-11
37,2,24,6,2770,Previous map from this run only,63002,3.191789278567963e-14,3.773421810564302,cfbcf6a9fec0ae78ca80a1d2d2178df137061646cbc48d5f7e1083b002795bb3,True,True,25,1.1052181720733643,548,"{""full_mul_calls"":26,""full_columns"":548,""fr_mul_calls"":26,""fr_columns"":548,""common"":{""operator_mul_calls"":26,""operator_columns"":548,""scalar_mul_calls"":52,""scalar_columns"":1096}}","{""full_mul_calls"":27,""full_columns"":572,""fr_mul_calls"":27,""fr_columns"":572,""common"":{""operator_mul_calls"":27,""operator_columns"":572,""scalar_mul_calls"":54,""scalar_columns"":1144}}",2.4824069397455095e-14,9.518438760978784e-11
37,3,24,6,2770,Previous map from this run only,63003,3.357984175075822e-14,3.924590563900047,7ca61f547ccfd2ec3f98a0dd4e380e48b7abc82c8bbc8998b0ec281e10ad92a2,True,True,25,0.953819990158081,548,"{""full_mul_calls"":26,""full_columns"":548,""fr_mul_calls"":26,""fr_columns"":548,""common"":{""operator_mul_calls"":26,""operator_columns"":548,""scalar_mul_calls"":52,""scalar_columns"":1096}}","{""full_mul_calls"":27,""full_columns"":572,""fr_mul_calls"":27,""fr_columns"":572,""common"":{""operator_mul_calls"":27,""operator_columns"":572,""scalar_mul_calls"":54,""scalar_columns"":1144}}",2.786454264781303e-14,8.903310157211254e-11
38,1,24,6,2777,Previous map from this run only,63001,3.9430610030535417e-14,3.7740257458427138,d993ef039a2963c0a6d96ef60a23e7d686f54882381ab648b087c03b34cef566,True,True,35,1.2125279903411865,617,"{""full_mul_calls"":36,""full_columns"":617,""fr_mul_calls"":36,""fr_columns"":617,""common"":{""operator_mul_calls"":36,""operator_columns"":617,""scalar_mul_calls"":72,""scalar_columns"":1234}}","{""full_mul_calls"":37,""full_columns"":641,""fr_mul_calls"":37,""fr_columns"":641,""common"":{""operator_mul_calls"":37,""operator_columns"":641,""scalar_mul_calls"":74,""scalar_columns"":1282}}",2.952194382033864e-14,9.506875579907594e-11
38,2,24,6,2770,Previous map from this run only,63002,3.252941863719258e-14,3.7148601165902595,497f92dc495947db1f2c707fba9571961c7a63017474d51a5cde45d5521ef986,True,True,24,0.9423840045928955,536,"{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}","{""full_mul_calls"":26,""full_columns"":560,""fr_mul_calls"":26,""fr_columns"":560,""common"":{""operator_mul_calls"":26,""operator_columns"":560,""scalar_mul_calls"":52,""scalar_columns"":1120}}",3.0123176487007544e-14,9.927570291699686e-11
38,3,24,6,2770,Previous map from this run only,63003,3.415395041481489e-14,3.9549017059450158,8e964296af30590328d81f180c11ac2c426b8f123522038f264d4b0541e34207,True,True,24,1.1054439544677734,536,"{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}","{""full_mul_calls"":26,""full_columns"":560,""fr_mul_calls"":26,""fr_columns"":560,""common"":{""operator_mul_calls"":26,""operator_columns"":560,""scalar_mul_calls"":52,""scalar_columns"":1120}}",3.3478223855844004e-14,9.816470007552386e-11
39,1,24,6,2777,Previous map from this run only,63001,3.748979006864942e-14,3.8969868912300663,1170702b8b829adc0d37d866d0f7812d8c58a3b6188003f058ecea6ddc0dd23d,True,True,40,1.118135929107666,650,"{""full_mul_calls"":41,""full_columns"":650,""fr_mul_calls"":41,""fr_columns"":650,""common"":{""operator_mul_calls"":41,""operator_columns"":650,""scalar_mul_calls"":82,""scalar_columns"":1300}}","{""full_mul_calls"":42,""full_columns"":674,""fr_mul_calls"":42,""fr_columns"":674,""common"":{""operator_mul_calls"":42,""operator_columns"":674,""scalar_mul_calls"":84,""scalar_columns"":1348}}",2.664225645189556e-14,9.84612501463214e-11
39,2,24,6,2770,Previous map from this run only,63002,3.9554623987810717e-14,3.7754891716550505,e9d8b938b7678873fcd36c174624c729c12467c13da49ecb5110dd3ee644cbe1,True,True,24,1.0953290462493896,540,"{""full_mul_calls"":25,""full_columns"":540,""fr_mul_calls"":25,""fr_columns"":540,""common"":{""operator_mul_calls"":25,""operator_columns"":540,""scalar_mul_calls"":50,""scalar_columns"":1080}}","{""full_mul_calls"":26,""full_columns"":564,""fr_mul_calls"":26,""fr_columns"":564,""common"":{""operator_mul_calls"":26,""operator_columns"":564,""scalar_mul_calls"":52,""scalar_columns"":1128}}",3.399941439911572e-14,8.661100532741505e-11
39,3,24,6,2770,Previous map from this run only,63003,4.1256106068633e-14,3.975502640450896,149e8adee55652f89fcaab8da2fea443c9e3f9fe9282f8d4e65026b1e82367cb,True,True,24,0.9392950534820557,540,"{""full_mul_calls"":25,""full_columns"":540,""fr_mul_calls"":25,""fr_columns"":540,""common"":{""operator_mul_calls"":25,""operator_columns"":540,""scalar_mul_calls"":50,""scalar_columns"":1080}}","{""full_mul_calls"":26,""full_columns"":564,""fr_mul_calls"":26,""fr_columns"":564,""common"":{""operator_mul_calls"":26,""operator_columns"":564,""scalar_mul_calls"":52,""scalar_columns"":1128}}",2.612599897610869e-14,8.679417569142395e-11
40,1,24,6,2777,Previous map from this run only,63001,3.3404489325234106e-14,3.895066602520075,0600bea5bf1d17a3d9e97c3d17ea5158dac89c4a1b735cd45864d1209672742a,True,True,37,1.0407288074493408,620,"{""full_mul_calls"":38,""full_columns"":620,""fr_mul_calls"":38,""fr_columns"":620,""common"":{""operator_mul_calls"":38,""operator_columns"":620,""scalar_mul_calls"":76,""scalar_columns"":1240}}","{""full_mul_calls"":39,""full_columns"":644,""fr_mul_calls"":39,""fr_columns"":644,""common"":{""operator_mul_calls"":39,""operator_columns"":644,""scalar_mul_calls"":78,""scalar_columns"":1288}}",2.4612092618034273e-14,9.215349225303143e-11
40,2,24,6,2770,Previous map from this run only,63002,3.7623870470345616e-14,3.7761792200791366,bb64b81ed1eb1a7e3e0dd4cdef3f0619932d620fd5a28f15a5856fd290d3132c,True,True,24,1.099241018295288,540,"{""full_mul_calls"":25,""full_columns"":540,""fr_mul_calls"":25,""fr_columns"":540,""common"":{""operator_mul_calls"":25,""operator_columns"":540,""scalar_mul_calls"":50,""scalar_columns"":1080}}","{""full_mul_calls"":26,""full_columns"":564,""fr_mul_calls"":26,""fr_columns"":564,""common"":{""operator_mul_calls"":26,""operator_columns"":564,""scalar_mul_calls"":52,""scalar_columns"":1128}}",2.767790408466075e-14,8.272522860813194e-11
40,3,24,6,2770,Previous map from this run only,63003,3.137115955338195e-14,3.803736208834526,9b2e3207b525b986aafdcd8e31ec10fce720437c66b0a61205898ccc11f6f36e,True,True,24,0.9404890537261963,540,"{""full_mul_calls"":25,""full_columns"":540,""fr_mul_calls"":25,""fr_columns"":540,""common"":{""operator_mul_calls"":25,""operator_columns"":540,""scalar_mul_calls"":50,""scalar_columns"":1080}}","{""full_mul_calls"":26,""full_columns"":564,""fr_mul_calls"":26,""fr_columns"":564,""common"":{""operator_mul_calls"":26,""operator_columns"":564,""scalar_mul_calls"":52,""scalar_columns"":1128}}",2.857687839972001e-14,8.502151415753948e-11
41,1,24,6,2777,Previous map from this run only,63001,3.0143848631789415e-14,3.955450304247606,0eef70b3d99a04e7b8f8d3d8b1b2c9422c79e24850df1c1a801d0929ba1f6e97,True,True,38,1.0547549724578857,628,"{""full_mul_calls"":39,""full_columns"":628,""fr_mul_calls"":39,""fr_columns"":628,""common"":{""operator_mul_calls"":39,""operator_columns"":628,""scalar_mul_calls"":78,""scalar_columns"":1256}}","{""full_mul_calls"":40,""full_columns"":652,""fr_mul_calls"":40,""fr_columns"":652,""common"":{""operator_mul_calls"":40,""operator_columns"":652,""scalar_mul_calls"":80,""scalar_columns"":1304}}",2.8136583461602492e-14,9.86410305205838e-11
41,2,24,6,2770,Previous map from this run only,63002,3.091492754321578e-14,3.9679498813955116,94dde6ff26c162553a2d41c9384729b8d6b32866d4c06f7980d6ae80bee5c7e7,True,True,24,1.0922629833221436,538,"{""full_mul_calls"":25,""full_columns"":538,""fr_mul_calls"":25,""fr_columns"":538,""common"":{""operator_mul_calls"":25,""operator_columns"":538,""scalar_mul_calls"":50,""scalar_columns"":1076}}","{""full_mul_calls"":26,""full_columns"":562,""fr_mul_calls"":26,""fr_columns"":562,""common"":{""operator_mul_calls"":26,""operator_columns"":562,""scalar_mul_calls"":52,""scalar_columns"":1124}}",2.636079732514795e-14,9.467706319421535e-11
41,3,24,6,2770,Previous map from this run only,63003,3.298688329019656e-14,3.738983444390611,a1abdb8da99bdf56769fdf39e807334f8cd444b828691bea2b6d7c806388e32c,True,True,24,0.9416589736938477,537,"{""full_mul_calls"":25,""full_columns"":537,""fr_mul_calls"":25,""fr_columns"":537,""common"":{""operator_mul_calls"":25,""operator_columns"":537,""scalar_mul_calls"":50,""scalar_columns"":1074}}","{""full_mul_calls"":26,""full_columns"":561,""fr_mul_calls"":26,""fr_columns"":561,""common"":{""operator_mul_calls"":26,""operator_columns"":561,""scalar_mul_calls"":52,""scalar_columns"":1122}}",3.046107446986906e-14,9.872113338060098e-11
42,1,24,6,2777,Previous map from this run only,63001,3.3269922392475007e-14,3.8069192894050565,b867c4071f142cbe5e62b95cd6f21328a5e794418e0050960ab76c2d8448e69a,True,True,36,1.196173906326294,618,"{""full_mul_calls"":37,""full_columns"":618,""fr_mul_calls"":37,""fr_columns"":618,""common"":{""operator_mul_calls"":37,""operator_columns"":618,""scalar_mul_calls"":74,""scalar_columns"":1236}}","{""full_mul_calls"":38,""full_columns"":642,""fr_mul_calls"":38,""fr_columns"":642,""common"":{""operator_mul_calls"":38,""operator_columns"":642,""scalar_mul_calls"":76,""scalar_columns"":1284}}",2.1072652781189736e-14,9.102686879686313e-11
42,2,24,6,2770,Previous map from this run only,63002,3.0641770046917887e-14,3.8499034318418994,63a6e226187ef63b5776c712bd314dc8e3a825438d1996d7fd815f43891ee205,True,True,24,0.9313549995422363,536,"{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}","{""full_mul_calls"":26,""full_columns"":560,""fr_mul_calls"":26,""fr_columns"":560,""common"":{""operator_mul_calls"":26,""operator_columns"":560,""scalar_mul_calls"":52,""scalar_columns"":1120}}",2.329093414172929e-14,9.301663726618903e-11
42,3,24,6,2770,Previous map from this run only,63003,3.473940868752413e-14,3.821077110624524,b476601334f79bc943b05639616042b65070287df25300a169a602afe15f6c59,True,True,24,1.089181900024414,536,"{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}","{""full_mul_calls"":26,""full_columns"":560,""fr_mul_calls"":26,""fr_columns"":560,""common"":{""operator_mul_calls"":26,""operator_columns"":560,""scalar_mul_calls"":52,""scalar_columns"":1120}}",2.245798231534376e-14,9.147018768596334e-11
43,1,24,6,2777,Previous map from this run only,63001,2.8880244518675944e-14,3.8424413809342712,e481dea02e986c15802dda474129f3645f7bf9ba55db563a0ce4245763a00488,True,True,34,1.1708800792694092,598,"{""full_mul_calls"":35,""full_columns"":598,""fr_mul_calls"":35,""fr_columns"":598,""common"":{""operator_mul_calls"":35,""operator_columns"":598,""scalar_mul_calls"":70,""scalar_columns"":1196}}","{""full_mul_calls"":36,""full_columns"":622,""fr_mul_calls"":36,""fr_columns"":622,""common"":{""operator_mul_calls"":36,""operator_columns"":622,""scalar_mul_calls"":72,""scalar_columns"":1244}}",2.3588887483042487e-14,9.619612736758635e-11
43,2,24,6,2770,Previous map from this run only,63002,2.9170642835575615e-14,4.045210034451294,b4f8c8f8f0b6b866643a968081ec89450a0c9c991796649c3c2bb8a5ca828bd2,True,True,24,0.9244542121887207,532,"{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}","{""full_mul_calls"":26,""full_columns"":556,""fr_mul_calls"":26,""fr_columns"":556,""common"":{""operator_mul_calls"":26,""operator_columns"":556,""scalar_mul_calls"":52,""scalar_columns"":1112}}",2.7604317046603163e-14,9.90384900506161e-11
43,3,24,6,2770,Previous map from this run only,63003,2.933890437142318e-14,3.848032675226457,25f2353ea723fc3096257c6ac77dd923ba7a228a61b9224c4a0dae3dae7ea1cb,True,True,24,1.0854899883270264,532,"{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}","{""full_mul_calls"":26,""full_columns"":556,""fr_mul_calls"":26,""fr_columns"":556,""common"":{""operator_mul_calls"":26,""operator_columns"":556,""scalar_mul_calls"":52,""scalar_columns"":1112}}",2.402346767821865e-14,9.817059739188467e-11
44,1,24,6,2777,Previous map from this run only,63001,3.153571109271608e-14,3.961328490613391,fc126ad7a357cb3ef5053821bebab04ecf623792eb6088838c11cc0c887b4b42,True,True,33,1.168092966079712,593,"{""full_mul_calls"":34,""full_columns"":593,""fr_mul_calls"":34,""fr_columns"":593,""common"":{""operator_mul_calls"":34,""operator_columns"":593,""scalar_mul_calls"":68,""scalar_columns"":1186}}","{""full_mul_calls"":35,""full_columns"":617,""fr_mul_calls"":35,""fr_columns"":617,""common"":{""operator_mul_calls"":35,""operator_columns"":617,""scalar_mul_calls"":70,""scalar_columns"":1234}}",2.7045746120227752e-14,8.771475584451449e-11
44,2,24,6,2770,Previous map from this run only,63002,3.5319197897241344e-14,3.9624015757161395,bdcca49707a7b44a687d46e17b10e38d7d1f424339161d296adfad38ae28c9ed,True,True,24,0.9264891147613525,530,"{""full_mul_calls"":25,""full_columns"":530,""fr_mul_calls"":25,""fr_columns"":530,""common"":{""operator_mul_calls"":25,""operator_columns"":530,""scalar_mul_calls"":50,""scalar_columns"":1060}}","{""full_mul_calls"":26,""full_columns"":554,""fr_mul_calls"":26,""fr_columns"":554,""common"":{""operator_mul_calls"":26,""operator_columns"":554,""scalar_mul_calls"":52,""scalar_columns"":1108}}",2.774248556833411e-14,9.125864920694211e-11
44,3,24,6,2770,Previous map from this run only,63003,3.0742451271554124e-14,3.9817250752408957,40fc6250dcec94a9ee4b3665c0ed7c9fff7b2dfcd735a8d4ba1f8bbba6cc5897,True,True,24,1.0823159217834473,531,"{""full_mul_calls"":25,""full_columns"":531,""fr_mul_calls"":25,""fr_columns"":531,""common"":{""operator_mul_calls"":25,""operator_columns"":531,""scalar_mul_calls"":50,""scalar_columns"":1062}}","{""full_mul_calls"":26,""full_columns"":555,""fr_mul_calls"":26,""fr_columns"":555,""common"":{""operator_mul_calls"":26,""operator_columns"":555,""scalar_mul_calls"":52,""scalar_columns"":1110}}",2.7868053049143563e-14,9.623009492340533e-11
45,1,24,6,2777,Previous map from this run only,63001,3.086129467557924e-14,3.9010137259740785,65f61eec87841b12a71406ee49b4317abe158387271cb4d21103b192f1b5d54f,True,True,35,1.0244569778442383,605,"{""full_mul_calls"":36,""full_columns"":605,""fr_mul_calls"":36,""fr_columns"":605,""common"":{""operator_mul_calls"":36,""operator_columns"":605,""scalar_mul_calls"":72,""scalar_columns"":1210}}","{""full_mul_calls"":37,""full_columns"":629,""fr_mul_calls"":37,""fr_columns"":629,""common"":{""operator_mul_calls"":37,""operator_columns"":629,""scalar_mul_calls"":74,""scalar_columns"":1258}}",2.31801234493385e-14,9.641613504063896e-11
45,2,24,6,2770,Previous map from this run only,63002,3.4757308525259506e-14,4.007228843972015,0f0540909306f0c7e4043bb0a2eff2a92996cd0efa8e25bea900a9a28f644c65,True,True,24,1.0816988945007324,531,"{""full_mul_calls"":25,""full_columns"":531,""fr_mul_calls"":25,""fr_columns"":531,""common"":{""operator_mul_calls"":25,""operator_columns"":531,""scalar_mul_calls"":50,""scalar_columns"":1062}}","{""full_mul_calls"":26,""full_columns"":555,""fr_mul_calls"":26,""fr_columns"":555,""common"":{""operator_mul_calls"":26,""operator_columns"":555,""scalar_mul_calls"":52,""scalar_columns"":1110}}",2.7416846207264044e-14,8.483069972123692e-11
45,3,24,6,2770,Previous map from this run only,63003,3.4995081812996866e-14,3.9701380312516594,1ddcbe0001570afa67f71b3a8ee06b36ff65dbfb33b13b8d2a34297e9fb6ed6f,True,True,24,0.9295198917388916,532,"{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}","{""full_mul_calls"":26,""full_columns"":556,""fr_mul_calls"":26,""fr_columns"":556,""common"":{""operator_mul_calls"":26,""operator_columns"":556,""scalar_mul_calls"":52,""scalar_columns"":1112}}",3.0358921683118526e-14,9.416244346867266e-11
46,1,24,6,2777,Previous map from this run only,63001,2.95421582253373e-14,3.9485547312449474,0cb59a408e08a4d0a1a8d8e744753c85bf390f6602496621ea6997f657d74745,True,True,31,0.9714210033416748,572,"{""full_mul_calls"":32,""full_columns"":572,""fr_mul_calls"":32,""fr_columns"":572,""common"":{""operator_mul_calls"":32,""operator_columns"":572,""scalar_mul_calls"":64,""scalar_columns"":1144}}","{""full_mul_calls"":33,""full_columns"":596,""fr_mul_calls"":33,""fr_columns"":596,""common"":{""operator_mul_calls"":33,""operator_columns"":596,""scalar_mul_calls"":66,""scalar_columns"":1192}}",2.1671308352614784e-14,9.775845183958151e-11
46,2,24,6,2770,Previous map from this run only,63002,3.2997432286008135e-14,3.8466810068715347,ebd49194e8d91a4c60a64e493e2378b153bc841344d45494aef187bc78226d18,True,True,24,1.080338954925537,531,"{""full_mul_calls"":25,""full_columns"":531,""fr_mul_calls"":25,""fr_columns"":531,""common"":{""operator_mul_calls"":25,""operator_columns"":531,""scalar_mul_calls"":50,""scalar_columns"":1062}}","{""full_mul_calls"":26,""full_columns"":555,""fr_mul_calls"":26,""fr_columns"":555,""common"":{""operator_mul_calls"":26,""operator_columns"":555,""scalar_mul_calls"":52,""scalar_columns"":1110}}",2.5450583187492728e-14,7.669048728719951e-11
46,3,24,6,2770,Previous map from this run only,63003,3.7519238510155135e-14,3.8573264740254194,cbde98fb1eeb53ff5dac82c4c16aa2d1ca81c12347613fdff9ec01f2414cc29a,True,True,24,0.9499528408050537,532,"{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}","{""full_mul_calls"":26,""full_columns"":556,""fr_mul_calls"":26,""fr_columns"":556,""common"":{""operator_mul_calls"":26,""operator_columns"":556,""scalar_mul_calls"":52,""scalar_columns"":1112}}",3.1096373643262354e-14,7.543647291952003e-11
47,1,24,6,2777,Previous map from this run only,63001,2.8341409081630942e-14,3.8796778287347937,74cc9bb1d435f4b734c760140ee243b6c88ead96eb2c19affb36b0e01605ad30,True,True,34,1.0141289234161377,594,"{""full_mul_calls"":35,""full_columns"":594,""fr_mul_calls"":35,""fr_columns"":594,""common"":{""operator_mul_calls"":35,""operator_columns"":594,""scalar_mul_calls"":70,""scalar_columns"":1188}}","{""full_mul_calls"":36,""full_columns"":618,""fr_mul_calls"":36,""fr_columns"":618,""common"":{""operator_mul_calls"":36,""operator_columns"":618,""scalar_mul_calls"":72,""scalar_columns"":1236}}",1.9558398367042198e-14,9.790586104300696e-11
47,2,24,6,2770,Previous map from this run only,63002,2.832396860343056e-14,4.010758305332402,b8f56913467c87ae2080e884921ade43d6c4af0fb7d4cc0b1c802589c5b942dc,True,True,24,1.0639278888702393,521,"{""full_mul_calls"":25,""full_columns"":521,""fr_mul_calls"":25,""fr_columns"":521,""common"":{""operator_mul_calls"":25,""operator_columns"":521,""scalar_mul_calls"":50,""scalar_columns"":1042}}","{""full_mul_calls"":26,""full_columns"":545,""fr_mul_calls"":26,""fr_columns"":545,""common"":{""operator_mul_calls"":26,""operator_columns"":545,""scalar_mul_calls"":52,""scalar_columns"":1090}}",2.9408586245754425e-14,8.204468759670173e-11
47,3,24,6,2770,Previous map from this run only,63003,3.5487571196495455e-14,3.8950738206151496,ecbd66c36c06ca6f1e1c9978664cbd3650ee92f8c2713b595d9ebd4c3e8091e9,True,True,24,0.9040939807891846,522,"{""full_mul_calls"":25,""full_columns"":522,""fr_mul_calls"":25,""fr_columns"":522,""common"":{""operator_mul_calls"":25,""operator_columns"":522,""scalar_mul_calls"":50,""scalar_columns"":1044}}","{""full_mul_calls"":26,""full_columns"":546,""fr_mul_calls"":26,""fr_columns"":546,""common"":{""operator_mul_calls"":26,""operator_columns"":546,""scalar_mul_calls"":52,""scalar_columns"":1092}}",3.118978223894197e-14,9.125443147789048e-11
48,1,24,6,2777,Previous map from this run only,63001,2.6194732260814988e-14,3.8041585587199265,a7bce81ad10b051b40dd471c06030cf38c446596b7ccc9dbfe4422097d82e27f,True,True,32,0.9808759689331055,578,"{""full_mul_calls"":33,""full_columns"":578,""fr_mul_calls"":33,""fr_columns"":578,""common"":{""operator_mul_calls"":33,""operator_columns"":578,""scalar_mul_calls"":66,""scalar_columns"":1156}}","{""full_mul_calls"":34,""full_columns"":602,""fr_mul_calls"":34,""fr_columns"":602,""common"":{""operator_mul_calls"":34,""operator_columns"":602,""scalar_mul_calls"":68,""scalar_columns"":1204}}",2.5305318542302046e-14,9.192785066599184e-11
